data,hora,municipio,causa_acidente,tipo_acidente,latitude,longitude
2019-12-22,19:50:00,MANGARATIBA,Pista Escorregadia,Queda de ocupante de veículo,-22.9517,-44.08381
2020-04-18,22:15:00,TERESOPOLIS,Falta de Atenção à Condução,Tombamento,-22.36124312,-42.94876288
2020-09-22,14:20:00,SAO GONCALO,Falta de Atenção à Condução,Queda de ocupante de veículo,-22.79498873,-43.03446105
2020-10-15,06:30:00,ANGRA DOS REIS,Falta de Atenção à Condução,Colisão com objeto estático,-22.98288597,-44.43920603
2018-01-05,08:30:00,BARRA MANSA,Falta de Atenção à Condução,Saída de leito carroçável,-22.54465,-44.17177
2018-01-30,12:30:00,COMENDADOR LEVY GASPARIAN,Falta de Atenção à Condução,Saída de leito carroçável,-22.0135,-43.2358
2018-04-20,22:50:00,GUAPIMIRIM,Falta de Atenção à Condução,Queda de ocupante de veículo,-22.54633037,-42.9872489
2018-05-08,19:00:00,PETROPOLIS,Falta de Atenção à Condução,Saída de leito carroçável,-22.3657767,-43.12811
2018-06-07,20:00:00,TERESOPOLIS,Falta de Atenção à Condução,Tombamento,-22.361216,-42.948738
2018-07-28,05:41:00,ITATIAIA,Falta de Atenção à Condução,Saída de leito carroçável,-22.4892734,-44.5533241
2018-09-29,06:36:00,NITEROI,Falta de Atenção à Condução,Tombamento,-22.872055,-43.146187
2018-10-27,18:15:00,SAO GONCALO,Falta de Atenção à Condução,Saída de leito carroçável,-22.78492,-42.986286
2018-12-02,02:20:00,TERESOPOLIS,Falta de Atenção à Condução,Queda de ocupante de veículo,-22.3999772,-42.95483887
2019-06-29,03:30:00,ITAPERUNA,Falta de Atenção à Condução,Colisão com objeto estático,-21.14747,-42.16444
2019-07-11,02:30:00,SAPUCAIA,Falta de Atenção à Condução,Tombamento,-21.96536,-42.86837
2019-09-01,15:30:00,PIRAI,Falta de Atenção à Condução,Tombamento,-22.6897,-43.79175
2019-09-22,05:30:00,CASIMIRO DE ABREU,Falta de Atenção à Condução,Capotamento,-22.49158,-42.12771
2019-09-29,11:40:00,RESENDE,Falta de Atenção à Condução,Colisão com objeto estático,-22.4656,-44.71699
2019-10-21,17:56:00,SILVA JARDIM,Falta de Atenção à Condução,Queda de ocupante de veículo,-22.50769,-42.29165
2019-11-17,10:00:00,TERESOPOLIS,Falta de Atenção à Condução,Tombamento,-22.47555,-42.99771
2020-02-07,16:55:00,RIO DE JANEIRO,Velocidade Incompatível,Colisão com objeto estático,-22.89346927,-43.67542992
2020-04-08,12:30:00,TRES RIOS,Velocidade Incompatível,Tombamento,-22.09282704,-43.17077482
2020-07-11,11:30:00,AREAL,Velocidade Incompatível,Tombamento,-22.19312709,-43.15867424
2020-07-20,13:15:00,BARRA MANSA,Velocidade Incompatível,Colisão com objeto estático,-22.49840953,-44.23317847
2020-09-18,11:20:00,TRES RIOS,Velocidade Incompatível,Tombamento,-22.11000315,-43.10975196
2020-10-14,23:30:00,PIRAI,Velocidade Incompatível,Colisão com objeto estático,-22.6896952,-43.79175108
2018-02-17,22:20:00,AREAL,Velocidade Incompatível,Colisão com objeto estático,-22.23403927,-43.11044628
2018-05-19,10:15:00,PARATY,Velocidade Incompatível,Saída de leito carroçável,-23.14922891,-44.69754875
2018-09-28,23:00:00,TERESOPOLIS,Velocidade Incompatível,Saída de leito carroçável,-22.29544968,-42.93422699
2018-11-10,17:40:00,TRES RIOS,Velocidade Incompatível,Colisão com objeto estático,-22.119568,-43.160095
2018-11-26,20:50:00,ANGRA DOS REIS,Velocidade Incompatível,Tombamento,-22.934533,-44.321752
2019-01-18,18:20:00,TRES RIOS,Velocidade Incompatível,Tombamento,-22.12020256,-43.13339174
2019-04-06,11:50:00,VASSOURAS,Velocidade Incompatível,Saída de leito carroçável,-22.31476,-43.52217
2019-08-25,01:40:00,RIO BONITO,Velocidade Incompatível,Saída de leito carroçável,-22.7136,-42.64391
2019-11-11,07:40:00,ANGRA DOS REIS,Velocidade Incompatível,Saída de leito carroçável,-22.99499,-44.2492
2019-11-24,17:45:00,PARAIBA DO SUL,Velocidade Incompatível,Tombamento,-22.13626,-43.25137
2019-12-11,18:15:00,AREAL,Velocidade Incompatível,Capotamento,-22.22751,-43.11963
2019-12-14,06:10:00,CARDOSO MOREIRA,Velocidade Incompatível,Saída de leito carroçável,-21.56504,-41.44644
2020-08-15,13:30:00,DUQUE DE CAXIAS,Velocidade Incompatível,Colisão com objeto estático,-22.78185499,-43.28571273
2018-02-10,17:00:00,NOVA IGUACU,Defeito Mecânico no Veículo,Colisão com objeto estático,-22.7615303,-43.42376232
2018-03-11,03:30:00,MAGE,Velocidade Incompatível,Colisão com objeto estático,-22.66724427,-43.10966492
2018-04-13,10:27:00,DUQUE DE CAXIAS,Defeito Mecânico no Veículo,Capotamento,-22.73819,-43.28922272
2018-04-29,10:15:00,CARAPEBUS,Condutor Dormindo,Saída de leito carroçável,-22.11708163,-41.70323253
2018-06-01,11:10:00,DUQUE DE CAXIAS,Velocidade Incompatível,Saída de leito carroçável,-22.5854,-43.27687
2018-10-03,08:30:00,PETROPOLIS,Defeito Mecânico no Veículo,Tombamento,-22.5483497,-43.2353733
2018-09-08,15:30:00,ITABORAI,Não guardar distância de segurança,Colisão traseira,-22.75409331,-42.82491696
2019-07-16,21:30:00,DUQUE DE CAXIAS,Agressão Externa,Colisão com objeto estático,-22.64679,-43.28373
2019-09-08,12:33:00,RIO BONITO,Velocidade Incompatível,Colisão com objeto estático,-22.71368,-42.62053
2019-10-30,17:00:00,RIO DE JANEIRO,Não guardar distância de segurança,Colisão traseira,-22.87133,-43.20408
2019-12-07,09:32:00,QUEIMADOS,Animais na Pista,Atropelamento de Animal,-22.73766,-43.49182
2020-02-10,23:50:00,BARRA MANSA,Velocidade Incompatível,Saída de leito carroçável,-22.48686584,-44.25027602
2020-12-06,12:50:00,SILVA JARDIM,Velocidade Incompatível,Colisão com objeto estático,-22.63576311,-42.45483297
2018-01-07,05:40:00,GUAPIMIRIM,Animais na Pista,Atropelamento de Animal,-22.695457,-42.956669
2018-03-02,19:30:00,ANGRA DOS REIS,Desobediência às normas de trânsito pelo condutor,Colisão lateral,-22.9914212,-44.2431536
2019-01-20,21:00:00,TERESOPOLIS,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,-22.15855,-42.80596
2019-11-19,18:30:00,SEROPEDICA,Animais na Pista,Atropelamento de Animal,-22.72684,-43.64538
2019-11-28,16:45:00,PARACAMBI,Pista Escorregadia,Colisão com objeto estático,-22.69005,-43.79391
2019-11-28,21:15:00,PETROPOLIS,Desobediência às normas de trânsito pelo condutor,Tombamento,-22.31806,-43.13158
2019-12-01,13:25:00,PETROPOLIS,Pista Escorregadia,Saída de leito carroçável,-22.55479,-43.25498
2020-01-13,06:30:00,NOVA IGUACU,Não guardar distância de segurança,Queda de ocupante de veículo,-22.7826855,-43.38953197
2020-03-07,01:55:00,DUQUE DE CAXIAS,Desobediência às normas de trânsito pelo condutor,Saída de leito carroçável,-22.75470802,-43.28737838
2020-07-12,18:40:00,TERESOPOLIS,Animais na Pista,Atropelamento de Animal,-22.25254197,-42.91927708
2020-02-23,19:30:00,SEROPEDICA,Velocidade Incompatível,Saída de leito carroçável,-22.7801,-43.7494
2020-05-17,00:40:00,ITATIAIA,Condutor Dormindo,Colisão com objeto estático,-22.46301346,-44.48160416
2020-08-23,02:20:00,ITABORAI,Animais na Pista,Atropelamento de Animal,-22.75517486,-42.83462502
2020-12-06,01:50:00,DUQUE DE CAXIAS,Velocidade Incompatível,Saída de leito carroçável,-22.77280597,-43.28626763
2020-12-31,16:30:00,SAO GONCALO,Defeito Mecânico no Veículo,Tombamento,-22.79498873,-43.03446105
2018-05-13,19:30:00,BARRA DO PIRAI,Animais na Pista,Atropelamento de Animal,-22.47540459,-44.05098617
2018-10-09,21:10:00,MACAE,Condutor Dormindo,Saída de leito carroçável,-22.29004943,-41.87713623
2018-11-15,21:30:00,SAO GONCALO,Ingestão de Álcool,Colisão com objeto estático,-22.8099455,-43.06857991
2018-12-24,05:20:00,VOLTA REDONDA,Mal Súbito,Tombamento,-22.510941,-44.084461
2018-02-06,08:30:00,ITATIAIA,Avarias e/ou desgaste excessivo no pneu,Tombamento,-22.46862331,-44.51351166
2018-03-12,01:30:00,PORTO REAL,Condutor Dormindo,Capotamento,-22.449371,-44.321712
2018-09-16,00:50:00,ITAGUAI,Objeto estático sobre o leito carroçável,Queda de ocupante de veículo,-22.85608742,-43.7856245
2019-04-07,06:40:00,SAO JOAO DE MERITI,Condutor Dormindo,Queda de ocupante de veículo,-22.80604,-43.3429
2019-07-19,08:15:00,CAMPOS DOS GOYTACAZES,Pista Escorregadia,Tombamento,-21.77187,-41.35705
2019-07-19,23:30:00,CAMPOS DOS GOYTACAZES,Desobediência às normas de trânsito pelo condutor,Colisão frontal,-21.79887,-41.39395
2019-11-24,15:00:00,PIRAI,Defeito Mecânico no Veículo,Saída de leito carroçável,-22.58449,-44.00458
2019-02-19,22:00:00,RESENDE,Condutor Dormindo,Capotamento,-22.45748,-44.40768
2019-03-22,20:00:00,CASIMIRO DE ABREU,Desobediência às normas de trânsito pelo condutor,Colisão com objeto estático,-22.47314,-42.08207
2019-04-05,03:00:00,MAGE,Condutor Dormindo,Tombamento,-22.65176,-43.16434
2019-07-22,03:10:00,ITAGUAI,Condutor Dormindo,Saída de leito carroçável,-22.87433,-43.74096
2019-09-21,15:10:00,DUQUE DE CAXIAS,Condutor Dormindo,Colisão com objeto estático,-22.67209,-43.28505
2019-10-26,20:00:00,ITABORAI,Desobediência às normas de trânsito pelo condutor,Colisão com objeto estático,-22.75934,-42.84321
2019-11-08,17:20:00,DUQUE DE CAXIAS,Mal Súbito,Saída de leito carroçável,-22.67209,-43.28505
2019-12-08,23:05:00,ITABORAI,Desobediência às normas de trânsito pelo condutor,Queda de ocupante de veículo,-22.73714,-42.79665
2020-02-02,21:20:00,RESENDE,Falta de Atenção à Condução,Tombamento,-22.50454219,-44.61629
2020-04-12,20:15:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Tombamento,-22.71853604,-43.28993324
2020-04-13,17:00:00,BARRA MANSA,Falta de Atenção à Condução,Saída de leito carroçável,-22.49295305,-44.24252706
2020-05-31,16:58:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Capotamento,-22.79379939,-43.28778874
2020-07-14,08:00:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão com objeto estático,-22.71853604,-43.28993324
2020-08-28,19:15:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Queda de ocupante de veículo,-21.71992893,-41.17306805
2020-08-31,05:30:00,ITABORAI,Falta de Atenção à Condução,Tombamento,-22.756203,-42.88724
2020-09-13,03:15:00,NOVA IGUACU,Falta de Atenção à Condução,Saída de leito carroçável,-22.78055198,-43.39208599
2020-10-24,23:40:00,RIO DE JANEIRO,Falta de Atenção à Condução,Queda de ocupante de veículo,-22.81074068,-43.28844363
2018-06-08,19:00:00,PORTO REAL,Falta de Atenção à Condução,Tombamento,-22.45386184,-44.30361137
2018-10-04,11:40:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Colisão com objeto estático,-21.91334957,-41.61285214
2018-05-17,19:00:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Queda de ocupante de veículo,-21.785795,-41.381424
2018-12-02,13:00:00,SAPUCAIA,Falta de Atenção à Condução,Tombamento,-22.09392,-42.806892
2018-10-16,08:20:00,RESENDE,Falta de Atenção à Condução,Queda de ocupante de veículo,-22.495203,-44.570347
2018-11-16,02:30:00,PETROPOLIS,Falta de Atenção à Condução,Capotamento,-22.3196,-43.1318
2019-01-19,18:00:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão com objeto estático,-22.646971,-43.191696
2019-01-24,18:36:00,ITABORAI,Falta de Atenção à Condução,Tombamento,-22.7562,-42.88724
2019-02-16,19:40:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Colisão com objeto estático,-21.83357,-41.50193
2019-06-21,18:40:00,NOVA IGUACU,Falta de Atenção à Condução,Queda de ocupante de veículo,-22.78395,-43.38195
2019-06-25,17:20:00,RIO DE JANEIRO,Falta de Atenção à Condução,Queda de ocupante de veículo,-22.81074,-43.28844
2019-10-06,05:00:00,CAMPOS DOS GOYTACAZES,Falta de Atenção à Condução,Queda de ocupante de veículo,-21.58933,-41.3169
2019-11-02,02:40:00,TRES RIOS,Falta de Atenção à Condução,Tombamento,-22.18634,-43.1666
2020-03-03,06:45:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Saída de leito carroçável,-22.58585204,-43.27716391
2020-08-22,14:20:00,NITEROI,Falta de Atenção à Condução,Colisão com objeto estático,-22.86171098,-43.10714015
2020-10-21,08:28:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Saída de leito carroçável,-22.672089,-43.285053
2020-12-25,02:30:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Capotamento,-22.79083113,-43.28611569
2018-06-16,17:15:00,ITABORAI,Falta de Atenção à Condução,Saída de leito carroçável,-22.75798199,-42.84127525
2018-07-31,16:20:00,ITAPERUNA,Falta de Atenção à Condução,Colisão transversal,-21.179396,-41.954491
2018-07-20,03:50:00,SAO GONCALO,Falta de Atenção à Condução,Colisão com objeto estático,-22.797176,-43.044071
2018-10-12,03:45:00,RESENDE,Falta de Atenção à Condução,Queda de ocupante de veículo,-22.4608502,-44.44553375
2018-10-25,00:00:00,VOLTA REDONDA,Falta de Atenção à Condução,Queda de ocupante de veículo,-22.51355246,-44.0992309
2019-03-15,05:00:00,VASSOURAS,Falta de Atenção à Condução,Queda de ocupante de veículo,-22.22573,-43.42188
2019-04-14,23:00:00,TERESOPOLIS,Falta de Atenção à Condução,Tombamento,-22.34518,-42.93968
2019-09-25,07:00:00,NOVA IGUACU,Falta de Atenção à Condução,Saída de leito carroçável,-22.68778,-43.51622
2019-11-02,09:30:00,BARRA MANSA,Falta de Atenção à Condução,Tombamento,-22.50028,-44.23568
2019-10-20,07:00:00,DUQUE DE CAXIAS,Falta de Atenção à Condução,Colisão com objeto estático,-22.66477,-43.28495
2019-12-23,02:00:00,MACAE,Falta de Atenção à Condução,Capotamento,-22.20563,-41.75125
2020-08-30,04:30:00,DUQUE DE CAXIAS,Condutor Dormindo,Colisão com objeto estático,-22.70948502,-43.29040354
2020-10-14,04:50:00,SEROPEDICA,Condutor Dormindo,Saída de leito carroçável,-22.6960605,-43.69042754
2020-01-27,10:30:00,MAGE,Mal Súbito,Tombamento,-22.63509742,-43.05577963
2020-01-27,13:57:00,TRES RIOS,Condutor Dormindo,Colisão com objeto estático,-22.11423526,-43.15858581
2020-04-25,20:50:00,NOVA IGUACU,Desobediência às normas de trânsito pelo condutor,Queda de ocupante de veículo,-22.73898159,-43.49564552
2020-08-03,20:45:00,PIRAI,Condutor Dormindo,Colisão com objeto estático,-22.6648253,-43.8735
2020-09-27,01:30:00,DUQUE DE CAXIAS,Falta de Atenção do Pedestre,Atropelamento de Pedestre,-22.66476979,-43.28495144
2020-10-05,06:54:00,PIRAI,Mal Súbito,Queda de ocupante de veículo,-22.69305776,-43.77362606
2020-10-11,01:40:00,RESENDE,Objeto estático sobre o leito carroçável,Queda de ocupante de veículo,-22.45783299,-44.418685
2020-11-07,06:20:00,DUQUE DE CAXIAS,Condutor Dormindo,Saída de leito carroçável,-22.72489047,-43.28990936
2020-11-14,05:20:00,CAMPOS DOS GOYTACAZES,Ingestão de Álcool,Colisão com objeto estático,-21.780165,-41.292775
2020-12-14,20:30:00,DUQUE DE CAXIAS,Não guardar distância de segurança,Queda de ocupante de veículo,-22.64655224,-43.20138601
2018-03-30,18:50:00,BARRA DO PIRAI,Mal Súbito,Saída de leito carroçável,-22.42990713,-43.7701723
2018-04-07,17:30:00,RIO DE JANEIRO,Avarias e/ou desgaste excessivo no pneu,Queda de ocupante de veículo,-22.8111,-43.333729
2018-07-01,03:30:00,PARAIBA DO SUL,Ultrapassagem Indevida,Queda de ocupante de veículo,-22.126953,-43.23513
2018-07-24,13:25:00,VASSOURAS,Mal Súbito,Saída de leito carroçável,-22.32098667,-43.53075833
2018-07-28,15:05:00,DUQUE DE CAXIAS,Mal Súbito,Colisão com objeto estático,-22.66841248,-43.28512967
2018-08-29,01:30:00,DUQUE DE CAXIAS,Desobediência às normas de trânsito pelo condutor,Colisão transversal,-22.60629547,-43.28777432
2018-09-04,13:50:00,PARAIBA DO SUL,Mal Súbito,Colisão com objeto estático,-22.17391839,-43.3325538
2018-09-26,19:20:00,PARAIBA DO SUL,Desobediência às normas de trânsito pelo condutor,Queda de ocupante de veículo,-22.126953,-43.23513
2018-07-10,07:30:00,SAPUCAIA,Falta de Atenção do Pedestre,Queda de ocupante de veículo,-22.00290171,-42.76050568
2018-12-15,11:15:00,TERESOPOLIS,Condutor Dormindo,Queda de ocupante de veículo,-22.244183,-42.915752
2018-12-30,18:30:00,SAO JOAO DE MERITI,Agressão Externa,Danos eventuais,-22.78994587,-43.37156117
2018-01-13,10:10:00,AREAL,Mal Súbito,Saída de leito carroçável,-22.21102702,-43.13444048
2018-01-17,13:50:00,VOLTA REDONDA,Condutor Dormindo,Colisão com objeto estático,-22.51913787,-44.1167298
2018-03-29,12:20:00,QUEIMADOS,Objeto estático sobre o leito carroçável,Colisão com objeto em movimento,-22.729519,-43.574837
2018-05-07,20:15:00,PETROPOLIS,Animais na Pista,Atropelamento de Animal,-22.24920518,-43.10549945
2018-07-29,05:20:00,VOLTA REDONDA,Desobediência às normas de trânsito pelo condutor,Capotamento,-22.560883,-44.122238
2018-08-12,03:30:00,BARRA MANSA,Ingestão de Álcool,Colisão com objeto estático,-22.55937473,-44.12349701
2018-11-23,18:30:00,PETROPOLIS,Mal Súbito,Saída de leito carroçável,-22.54790858,-43.23143276
2018-12-17,10:30:00,JAPERI,Condutor Dormindo,Colisão com objeto estático,-22.66597704,-43.58688354
2018-07-17,18:00:00,ITABORAI,Defeito na Via,Queda de ocupante de veículo,-22.73519673,-42.95179546
2019-03-24,21:30:00,NOVA IGUACU,Desobediência às normas de trânsito pelo condutor,Queda de ocupante de veículo,-22.78924,-43.37275
2019-08-17,04:13:00,DUQUE DE CAXIAS,Ingestão de Álcool,Colisão com objeto estático,-22.64679,-43.28373
2019-03-31,07:20:00,BARRA MANSA,Agressão Externa,Queda de ocupante de veículo,-22.5824,-44.11007
2019-04-11,16:15:00,SAO JOAO DE MERITI,Não guardar distância de segurança,Queda de ocupante de veículo,-22.81997,-43.315
2019-04-16,08:00:00,RIO DE JANEIRO,Defeito Mecânico no Veículo,Queda de ocupante de veículo,-22.81549,-43.29087
2019-06-16,22:30:00,PETROPOLIS,Animais na Pista,Queda de ocupante de veículo,-22.34628,-43.12411
2019-08-24,14:50:00,DUQUE DE CAXIAS,Condutor Dormindo,Colisão frontal,-22.67209,-43.28505
2019-11-09,06:30:00,BARRA MANSA,Pista Escorregadia,Queda de ocupante de veículo,-22.56183,-44.16589
2019-11-01,07:30:00,RESENDE,Condutor Dormindo,Colisão com objeto estático,-22.50162,-44.58807
2019-12-07,19:20:00,SAO JOAO DE MERITI,Agressão Externa,Queda de ocupante de veículo,-22.81621,-43.32446
2019-12-21,07:30:00,PIRAI,Ingestão de Álcool,Queda de ocupante de veículo,-22.59976,-43.94043
2020-07-06,19:40:00,CAMPOS DOS GOYTACAZES,Desobediência às normas de trânsito pelo condutor,Saída de leito carroçável,-21.72048414,-41.31448591
2020-08-17,06:15:00,RIO DE JANEIRO,Não guardar distância de segurança,Colisão lateral,-22.88517902,-43.21704364
2020-11-22,05:40:00,CAMPOS DOS GOYTACAZES,Ingestão de Álcool,Colisão com objeto estático,-21.798874,-41.393955
2020-01-06,22:22:00,SAO GONCALO,Defeito Mecânico no Veículo,Queda de ocupante de veículo,-22.81648739,-43.07728467
2020-02-24,07:14:00,RIO DE JANEIRO,Condutor Dormindo,Saída de leito carroçável,-22.87133305,-43.20407695
2020-06-11,22:15:00,SAO GONCALO,Agressão Externa,Colisão com objeto estático,-22.81648739,-43.07728467
2018-06-02,19:00:00,ITAGUAI,Desobediência às normas de trânsito pelo condutor,Colisão frontal,-22.85820311,-43.78894508
2018-08-21,23:20:00,CAMPOS DOS GOYTACAZES,Animais na Pista,Atropelamento de Animal,-21.790457,-41.387173
2018-11-11,00:30:00,CAMPOS DOS GOYTACAZES,Ingestão de Álcool,Queda de ocupante de veículo,-21.570223,-41.323585
2018-03-06,05:00:00,RIO DE JANEIRO,Mal Súbito,Capotamento,-22.867664,-43.19556
2018-04-22,05:45:00,RIO DE JANEIRO,Mal Súbito,Queda de ocupante de veículo,-22.86905782,-43.18047523
2018-12-06,11:40:00,TANGUA,Mal Súbito,Colisão com objeto estático,-22.738398,-42.777275
2018-12-07,01:30:00,MACAE,Condutor Dormindo,Capotamento,-22.256035,-41.83289
2019-10-13,08:25:00,SAO GONCALO,Condutor Dormindo,Queda de ocupante de veículo,-22.78703,-42.99589
2019-12-07,05:50:00,PARATY,Condutor Dormindo,Colisão com objeto estático,-23.16136,-44.70942
2019-01-29,09:15:00,SAO GONCALO,Animais na Pista,Atropelamento de Animal,-22.78914,-43.00552
2019-02-01,05:00:00,ITAGUAI,Condutor Dormindo,Queda de ocupante de veículo,-22.89721,-43.8564
2019-06-25,21:30:00,SAO GONCALO,Desobediência às normas de trânsito pelo condutor,Tombamento,-22.80062,-43.05319
2019-06-30,01:25:00,ITAGUAI,Condutor Dormindo,Saída de leito carroçável,-22.87424,-43.81139
2019-04-22,05:40:00,ITAGUAI,Desobediência às normas de trânsito pelo condutor,Queda de ocupante de veículo,-22.85437,-43.7844
2020-04-30,23:50:00,PETROPOLIS,Mal Súbito,Tombamento,-22.40240833,-43.13786279
2020-08-30,01:40:00,BARRA MANSA,Ingestão de Álcool,Queda de ocupante de veículo,-22.54586743,-44.18485267
2020-10-18,03:20:00,NITEROI,Agressão Externa,Colisão com objeto estático,-22.86981096,-43.11046465
2018-05-25,22:20:00,TRES RIOS,Desobediência às normas de trânsito pelo condutor,Colisão com objeto estático,-22.1014,-43.171
2018-07-09,16:15:00,NITEROI,Mal Súbito,Tombamento,-22.861752,-43.107143
2018-11-25,10:10:00,DUQUE DE CAXIAS,Carga excessiva e/ou mal acondicionada,Tombamento,-22.67167945,-43.2844162
2019-01-27,14:00:00,QUEIMADOS,Defeito Mecânico no Veículo,Danos eventuais,-22.73174,-43.61748
2019-07-27,03:00:00,BARRA MANSA,Condutor Dormindo,Saída de leito carroçável,-22.5167,-44.20814
2020-03-29,05:20:00,CAMPOS DOS GOYTACAZES,Ingestão de Álcool,Queda de ocupante de veículo,-21.82137091,-41.47023906
2020-04-29,16:50:00,SAPUCAIA,Pista Escorregadia,Tombamento,-22.08349192,-42.808942
2020-05-17,22:50:00,RESENDE,Ingestão de Álcool,Colisão com objeto estático,-22.45581331,-44.38819885
2018-02-14,11:30:00,SAPUCAIA,Defeito Mecânico no Veículo,Saída de leito carroçável,-22.057743,-43.026831
2018-05-06,05:00:00,ANGRA DOS REIS,Desobediência às normas de trânsito pelo condutor,Colisão lateral,-23.00959629,-44.21533585
2018-02-10,16:50:00,TERESOPOLIS,Objeto estático sobre o leito carroçável,Saída de leito carroçável,-22.30644147,-42.93647228
2018-06-01,16:40:00,TERESOPOLIS,Condutor Dormindo,Colisão com objeto estático,-22.39245982,-42.95293808
2019-07-10,02:45:00,SAPUCAIA,Condutor Dormindo,Tombamento,-21.90847,-42.73542
2019-08-11,16:00:00,TRES RIOS,Defeito Mecânico no Veículo,Saída de leito carroçável,-22.10009,-43.0937
2019-10-01,19:00:00,ANGRA DOS REIS,Animais na Pista,Atropelamento de Animal,-22.94375,-44.32522
2019-10-18,18:20:00,ITABORAI,Defeito Mecânico no Veículo,Queda de ocupante de veículo,-22.73714,-42.79665
2020-04-04,06:20:00,PIRAI,Defeito Mecânico no Veículo,Tombamento,-22.68709335,-43.81058612
2020-05-13,07:30:00,RESENDE,Carga excessiva e/ou mal acondicionada,Tombamento,-22.465595,-44.716988
2020-07-04,21:00:00,RESENDE,Mal Súbito,Saída de leito carroçável,-22.390202,-44.756474
2020-08-13,10:30:00,NITEROI,Mal Súbito,Colisão com objeto estático,-22.87117393,-43.15595099
2020-12-18,07:45:00,DUQUE DE CAXIAS,Desobediência às normas de trânsito pelo condutor,Saída de leito carroçável,-22.57356181,-43.27802893
2019-06-07,04:00:00,RESENDE,Condutor Dormindo,Queda de ocupante de veículo,-22.45999,-44.46237
2019-06-24,21:30:00,DUQUE DE CAXIAS,Pista Escorregadia,Colisão com objeto estático,-22.67375,-43.28638
2019-09-21,06:20:00,CAMPOS DOS GOYTACAZES,Condutor Dormindo,Colisão com objeto estático,-21.31648,-41.32578
2018-07-14,02:00:00,PETROPOLIS,Velocidade Incompatível,Colisão com objeto estático,-22.345148,-43.131922
2018-12-24,04:45:00,ITAPERUNA,Velocidade Incompatível,Saída de leito carroçável,-21.147474,-42.164436
2019-02-23,02:50:00,PIRAI,Velocidade Incompatível,Queda de ocupante de veículo,-22.70091,-43.75705
2019-07-13,01:20:00,DUQUE DE CAXIAS,Velocidade Incompatível,Colisão com objeto estático,-22.73662,-43.28859
2020-01-10,13:20:00,SEROPEDICA,Velocidade Incompatível,Capotamento,-22.68705794,-43.67689312
2020-03-07,19:35:00,VOLTA REDONDA,Velocidade Incompatível,Tombamento,-22.481726,-44.06308602
2020-06-22,00:25:00,DUQUE DE CAXIAS,Velocidade Incompatível,Queda de ocupante de veículo,-22.71736485,-43.29100555
2018-01-07,22:20:00,SAO JOAO DA BARRA,Velocidade Incompatível,Capotamento,-21.718555,-41.101276
2018-06-25,23:30:00,RIO DE JANEIRO,Velocidade Incompatível,Colisão com objeto estático,-22.81143291,-43.33413363
2019-01-18,15:20:00,CAMPOS DOS GOYTACAZES,Velocidade Incompatível,Saída de leito carroçável,-21.962559,-41.64819
2019-05-05,14:00:00,DUQUE DE CAXIAS,Velocidade Incompatível,Saída de leito carroçável,-22.58574,-43.27734
2019-06-16,13:15:00,DUQUE DE CAXIAS,Velocidade Incompatível,Colisão com objeto estático,-22.77281,-43.28627
2019-07-27,21:00:00,NOVA IGUACU,Velocidade Incompatível,Colisão frontal,-22.76214,-43.42217
2019-12-17,10:30:00,VASSOURAS,Velocidade Incompatível,Saída de leito carroçável,-22.26177,-43.44887
2020-03-28,05:30:00,SAPUCAIA,Velocidade Incompatível,Tombamento,-22.0175255,-42.95994066
2020-04-01,13:20:00,SAO JOAO DA BARRA,Velocidade Incompatível,Saída de leito carroçável,-21.71825568,-41.06182801
2020-04-21,12:20:00,PARATY,Velocidade Incompatível,Saída de leito carroçável,-23.34205882,-44.7371006
2020-05-09,16:00:00,AREAL,Velocidade Incompatível,Tombamento,-22.18633705,-43.16660309
2020-05-29,16:55:00,BARRA MANSA,Velocidade Incompatível,Colisão com objeto estático,-22.59220328,-44.06782285
2020-06-22,21:00:00,DUQUE DE CAXIAS,Velocidade Incompatível,Tombamento,-22.56876595,-43.27693723
2020-07-05,12:20:00,CASIMIRO DE ABREU,Velocidade Incompatível,Saída de leito carroçável,-22.41692381,-42.00103036
2020-08-15,09:20:00,TRES RIOS,Velocidade Incompatível,Colisão com objeto estático,-22.13812601,-43.1592825
2020-08-15,22:30:00,ITALVA,Velocidade Incompatível,Saída de leito carroçável,-21.39690599,-41.69222213
2020-09-13,23:50:00,ANGRA DOS REIS,Velocidade Incompatível,Saída de leito carroçável,-22.9609111,-44.4382966
2020-10-16,16:30:00,PETROPOLIS,Velocidade Incompatível,Queda de ocupante de veículo,-22.41319517,-43.14970765
2020-11-02,05:25:00,BARRA DO PIRAI,Velocidade Incompatível,Colisão com objeto estático,-22.4514837,-43.82691483
